record_id,customer_id,age,gender,region,employment_status,annual_income,credit_score,loan_type,loan_amount,annual_interest_rate,loan_term_months,loan_status,open_date,last_payment_date,last_payment_amount,balance_remaining,currency,debt_to_income_ratio,risk_band
1701,CUST101701,49,Other,East,Unemployed,315161,825,Auto,47235,5.43,180,Active,2022-06-27,2025-08-19,357.38,0.0,USD,0.0146,Low
1702,CUST101702,77,Female,East,Employed,195701,748,Credit Card,16029,18.3,120,Delinquent,2016-02-24,2017-04-21,287.48,11066.33,USD,0.0179,Medium
1703,CUST101703,68,Other,West,Employed,267269,773,Auto,53402,5.81,24,Active,2019-01-04,2019-01-31,1776.45,51039.76,USD,0.1061,Low
1704,CUST101704,72,Male,Central,Unemployed,277164,691,Student,83867,6.57,24,Active,2022-09-11,2023-10-05,3747.4,35265.01,USD,0.1619,Medium
1705,CUST101705,33,Other,West,Retired,47142,721,Credit Card,23989,14.87,24,Active,2015-11-19,2016-02-08,1208.2,0.0,USD,0.2957,Medium
1706,CUST101706,42,Other,East,Employed,340020,743,Student,125498,5.75,240,Active,2024-02-24,2024-09-10,930.98,18884.81,USD,0.0311,Medium
1707,CUST101707,21,Male,West,Self-employed,153027,671,Credit Card,17919,17.24,240,Active,2024-01-07,2025-08-19,211.04,0.0,USD,0.0209,Medium
1708,CUST101708,27,Male,South,Unemployed,250552,720,Mortgage,1040558,6.09,24,Active,2025-07-28,2025-08-19,37481.13,394312.74,USD,2.2108,Medium
1709,CUST101709,45,Male,West,Self-employed,223488,656,Credit Card,21523,21.06,360,Delinquent,2024-10-05,2025-08-19,383.53,0.0,USD,0.0203,Medium
1710,CUST101710,57,Female,East,Self-employed,169558,821,Auto,56418,5.97,360,Closed,2024-01-18,2025-08-19,270.24,0.0,USD,0.0239,Low
1711,CUST101711,19,Male,West,Student,264177,684,Mortgage,656035,6.05,12,Active,2025-05-10,2025-08-19,50089.95,260691.32,USD,2.5654,Medium
1712,CUST101712,40,Male,East,Employed,59862,664,Auto,37257,3.21,12,Active,2024-06-25,2024-06-25,2932.78,37257.0,USD,0.6333,Medium
1713,CUST101713,44,Female,West,Unemployed,285415,734,Credit Card,22858,20.51,240,Delinquent,2019-09-26,2021-08-26,429.9,0.0,USD,0.0167,Medium
1714,CUST101714,26,Female,West,Employed,27066,676,Credit Card,49291,13.02,12,Closed,2023-11-21,2023-12-30,4112.25,36082.0,USD,1.9521,Medium
1715,CUST101715,41,Female,North,Employed,334576,748,Credit Card,39769,21.56,180,Closed,2016-07-16,2018-01-27,551.62,23385.33,USD,0.0267,Medium
1716,CUST101716,50,Male,West,Unemployed,230655,688,Personal,31827,11.38,24,Active,2021-05-13,2022-07-05,1346.73,2046.82,USD,0.0775,Medium
1717,CUST101717,47,Other,Central,Student,229660,824,Student,148539,8.43,12,Active,2023-12-10,2024-01-13,10976.31,83785.37,USD,0.6767,Low
1718,CUST101718,41,Male,Central,Retired,55546,672,Auto,40350,3.01,36,Active,2022-01-29,2022-10-10,1020.01,27440.35,USD,0.2535,Medium
1719,CUST101719,35,Female,South,Retired,300509,606,Mortgage,631369,3.19,24,Active,2018-01-23,2018-02-26,23258.95,576988.8,USD,1.0858,High
1720,CUST101720,46,Male,South,Retired,329739,746,Credit Card,23254,14.18,360,Active,2018-12-29,2021-11-13,195.49,0.0,USD,0.0101,Medium
1721,CUST101721,24,Male,South,Self-employed,284528,697,Personal,6379,12.45,240,Active,2020-04-11,2025-08-19,64.42,671.28,USD,0.003,Medium
1722,CUST101722,31,Female,North,Retired,118512,621,Personal,13818,9.21,240,Active,2024-04-19,2025-08-19,129.46,3596.09,USD,0.0128,High
1723,CUST101723,77,Other,Central,Unemployed,107968,739,Credit Card,22487,16.47,12,Closed,2024-09-16,2025-06-10,1680.06,4079.57,USD,0.2273,Medium
1724,CUST101724,68,Male,South,Retired,216664,609,Mortgage,890185,4.61,36,Active,2018-01-19,2018-08-17,28566.02,0.0,USD,1.469,High
1725,CUST101725,52,Other,North,Retired,41523,659,Personal,9331,14.44,36,Closed,2019-02-18,2019-04-11,313.1,6121.91,USD,0.0927,Medium
1726,CUST101726,54,Female,South,Employed,328086,726,Mortgage,1180055,4.1,360,Active,2017-10-21,2019-11-02,6249.73,319052.01,USD,0.2086,Medium
1727,CUST101727,30,Male,North,Unemployed,206834,606,Mortgage,772614,3.78,60,Active,2016-04-19,2018-01-08,11586.94,50847.42,USD,0.8211,High
1728,CUST101728,60,Other,North,Employed,343296,668,Personal,21956,11.48,240,Closed,2018-04-20,2025-02-24,194.14,0.0,USD,0.0082,Medium
1729,CUST101729,25,Other,South,Retired,329860,630,Credit Card,40187,15.47,36,Delinquent,2016-04-03,2017-02-11,1365.58,3725.57,USD,0.051,High
1730,CUST101730,69,Male,North,Student,74862,780,Credit Card,7113,12.22,36,Active,2017-06-07,2017-08-14,241.75,3320.98,USD,0.038,Low
1731,CUST101731,44,Other,South,Self-employed,63892,727,Student,49695,7.25,240,Delinquent,2025-01-03,2025-08-19,397.35,0.0,USD,0.0738,Medium
1732,CUST101732,30,Other,East,Student,320383,805,Mortgage,123325,4.21,60,Closed,2017-03-13,2019-03-03,2047.58,27442.21,USD,0.0855,Low
1733,CUST101733,53,Other,West,Employed,125506,758,Personal,41349,11.92,36,Active,2018-06-27,2019-04-07,1214.36,24887.41,USD,0.1312,Low
1734,CUST101734,23,Female,East,Self-employed,43433,646,Mortgage,704055,4.93,36,Closed,2024-07-06,2024-11-17,14863.2,472185.56,USD,5.8239,High
1735,CUST101735,72,Female,West,Unemployed,256535,777,Credit Card,23352,12.54,12,Active,2018-07-10,2018-07-30,1874.86,21271.3,USD,0.0973,Low
1736,CUST101736,45,Female,East,Self-employed,38495,631,Personal,29273,15.66,60,Delinquent,2021-05-30,2024-03-02,644.64,4542.52,USD,0.2203,High
1737,CUST101737,74,Female,East,Student,341568,716,Auto,61033,5.31,12,Active,2020-04-23,2020-06-27,5516.27,8697.44,USD,0.1839,Medium
1738,CUST101738,74,Male,North,Self-employed,311510,544,Student,77638,7.33,360,Active,2025-07-13,2025-08-19,505.1,56284.11,USD,0.0206,High
1739,CUST101739,39,Male,East,Retired,327685,830,Auto,32084,6.33,120,Closed,2019-02-03,2019-04-06,290.62,28830.16,USD,0.0132,Low
1740,CUST101740,64,Male,East,Self-employed,181284,686,Credit Card,24488,23.48,240,Active,2020-12-15,2024-07-16,349.53,0.0,USD,0.032,Medium
1741,CUST101741,26,Other,West,Student,24103,742,Credit Card,34886,17.25,240,Active,2024-12-30,2025-08-19,441.63,0.0,USD,0.2581,Medium
1742,CUST101742,28,Female,Central,Self-employed,103283,703,Credit Card,1105,21.88,24,Active,2021-07-19,2021-08-27,45.7,761.44,USD,0.0067,Medium
1743,CUST101743,50,Other,East,Student,300587,773,Student,132128,8.53,360,Closed,2021-04-09,2021-10-30,826.64,122959.16,USD,0.0407,Low
1744,CUST101744,32,Female,East,Unemployed,321220,657,Personal,10604,6.95,180,Active,2022-10-09,2023-03-24,102.15,5758.21,USD,0.0035,Medium
1745,CUST101745,68,Other,East,Retired,349519,629,Credit Card,33017,15.57,360,Active,2018-09-27,2019-02-05,424.91,13983.96,USD,0.0149,High
1746,CUST101746,61,Male,West,Student,189465,774,Credit Card,33310,17.52,180,Closed,2018-02-24,2021-08-02,452.79,0.0,USD,0.0332,Low
1747,CUST101747,22,Female,West,Unemployed,78506,720,Credit Card,28968,15.09,12,Active,2024-09-16,2024-09-16,2198.31,28968.0,USD,0.3998,Medium
1748,CUST101748,71,Male,West,Self-employed,39733,722,Auto,32616,6.23,36,Closed,2017-01-20,2017-11-03,999.36,0.0,USD,0.3007,Medium
1749,CUST101749,31,Female,Central,Self-employed,271447,672,Credit Card,42184,18.76,120,Closed,2020-07-11,2021-01-28,844.86,0.0,USD,0.0345,Medium
1750,CUST101750,73,Other,North,Unemployed,24250,737,Personal,37277,6.06,180,Active,2025-05-26,2025-08-19,315.49,19593.65,USD,0.1563,Medium
1751,CUST101751,43,Female,West,Employed,201361,675,Mortgage,823622,3.86,36,Active,2020-01-17,2020-02-25,25629.36,775091.31,USD,1.4461,Medium
1752,CUST101752,65,Female,South,Student,91320,630,Auto,61784,6.24,120,Active,2022-08-21,2023-05-05,515.08,11165.87,USD,0.0911,High
1753,CUST101753,70,Female,West,Student,348486,700,Auto,21205,6.08,180,Closed,2019-03-28,2024-02-11,165.98,0.0,USD,0.0062,Medium
1754,CUST101754,61,Female,West,Unemployed,187785,705,Auto,60630,3.64,120,Active,2018-01-29,2024-11-20,511.98,0.0,USD,0.0386,Medium
1755,CUST101755,36,Other,West,Employed,253733,728,Mortgage,1843130,4.68,180,Delinquent,2016-07-23,2025-08-19,13967.26,0.0,USD,0.6749,Medium
1756,CUST101756,22,Female,West,Unemployed,214157,596,Personal,20591,7.15,120,Active,2022-05-31,2024-04-06,201.11,0.0,USD,0.0135,High
1757,CUST101757,35,Other,Central,Self-employed,292636,811,Credit Card,43211,16.37,360,Active,2018-09-09,2025-08-19,519.0,0.0,USD,0.0244,Low
1758,CUST101758,75,Male,West,Employed,209606,634,Personal,43509,15.53,60,Closed,2022-10-19,2024-07-06,826.32,0.0,USD,0.06,High
1759,CUST101759,52,Female,West,Employed,196310,661,Mortgage,1840779,5.04,12,Closed,2021-02-05,2021-08-01,125526.56,895069.8,USD,9.6349,Medium
1760,CUST101760,40,Male,East,Retired,263171,718,Personal,43169,9.03,360,Delinquent,2025-04-08,2025-08-19,283.88,2420.26,USD,0.0159,Medium
1761,CUST101761,22,Other,East,Retired,273627,641,Personal,31690,17.54,180,Active,2020-02-20,2020-09-19,394.56,0.0,USD,0.0219,High
1762,CUST101762,58,Female,East,Employed,226311,728,Personal,31644,8.57,180,Active,2017-05-04,2022-03-01,237.13,12869.35,USD,0.0166,Medium
1763,CUST101763,53,Male,Central,Unemployed,274795,736,Student,99928,8.64,24,Closed,2022-12-20,2023-07-14,3264.71,40794.94,USD,0.1986,Medium
1764,CUST101764,76,Other,East,Employed,121406,687,Personal,30100,6.02,12,Active,2020-11-07,2020-11-15,2228.62,27509.12,USD,0.2561,Medium
1765,CUST101765,58,Other,North,Unemployed,278316,734,Auto,48121,3.44,180,Active,2023-08-23,2025-08-19,286.41,20371.01,USD,0.0148,Medium
1766,CUST101766,49,Female,East,Student,39440,718,Mortgage,263227,4.61,12,Active,2023-01-11,2023-01-11,19683.75,263227.0,USD,6.8419,Medium
1767,CUST101767,54,Other,East,Retired,37534,697,Credit Card,12671,24.27,180,Active,2019-02-27,2021-05-08,226.33,0.0,USD,0.0842,Medium
1768,CUST101768,69,Female,Central,Self-employed,308189,686,Auto,56260,6.49,240,Closed,2021-02-04,2023-02-27,440.79,30693.17,USD,0.0163,Medium
1769,CUST101769,63,Other,Central,Student,43842,697,Auto,79989,4.88,120,Active,2024-05-17,2024-09-03,668.39,71551.77,USD,0.2309,Medium
1770,CUST101770,30,Other,North,Employed,162661,619,Personal,11811,11.91,120,Active,2022-07-12,2023-09-27,145.55,6914.65,USD,0.0125,High
1771,CUST101771,48,Other,Central,Student,251541,763,Mortgage,511077,5.46,12,Active,2023-02-01,2023-02-02,42518.49,511077.0,USD,2.0924,Low
1772,CUST101772,58,Female,East,Retired,100408,688,Auto,54919,3.64,240,Active,2018-04-19,2025-08-19,286.47,0.0,USD,0.0385,Medium
1773,CUST101773,67,Male,South,Retired,294249,515,Mortgage,285515,5.84,36,Active,2017-11-02,2017-12-10,6980.21,198862.64,USD,0.3534,High
1774,CUST101774,28,Female,North,Employed,327013,696,Credit Card,10617,22.96,120,Active,2020-01-23,2023-08-19,199.4,0.0,USD,0.0083,Medium
1775,CUST101775,42,Female,South,Self-employed,216495,728,Personal,6007,7.31,24,Closed,2024-07-30,2025-08-19,246.3,0.0,USD,0.015,Medium
1776,CUST101776,75,Other,East,Employed,132108,677,Credit Card,2198,20.93,36,Active,2016-04-15,2017-01-22,85.23,1122.5,USD,0.0075,Medium
1777,CUST101777,55,Male,West,Student,288955,677,Personal,33548,17.27,120,Delinquent,2019-12-03,2021-06-06,451.22,0.0,USD,0.0245,Medium
1778,CUST101778,51,Male,South,Self-employed,189682,674,Mortgage,333396,3.65,36,Active,2021-09-17,2022-04-04,6898.67,206108.39,USD,0.6194,Medium
1779,CUST101779,67,Female,East,Student,273181,590,Student,131659,6.18,60,Active,2024-05-02,2025-05-23,1937.1,57524.23,USD,0.1123,High
1780,CUST101780,44,Other,West,Employed,238122,664,Auto,15478,3.99,240,Active,2021-12-05,2022-11-06,76.84,14353.45,USD,0.0047,Medium
1781,CUST101781,32,Male,South,Self-employed,222963,802,Student,72293,7.07,360,Active,2018-12-26,2022-04-14,457.8,45652.62,USD,0.0261,Low
1782,CUST101782,75,Other,South,Retired,30712,568,Credit Card,3175,24.55,360,Active,2022-11-15,2023-01-12,53.26,2720.0,USD,0.0254,High
1783,CUST101783,25,Other,Central,Student,47829,784,Mortgage,493904,4.39,36,Active,2022-02-19,2023-06-09,15867.6,127207.58,USD,3.6801,Low
1784,CUST101784,79,Female,South,Employed,333713,807,Personal,12263,10.82,12,Active,2017-03-19,2017-03-26,941.36,10097.41,USD,0.0389,Low
1785,CUST101785,53,Other,Central,Student,212328,762,Auto,40396,3.7,180,Active,2021-10-02,2025-08-19,263.9,23122.7,USD,0.0165,Low
1786,CUST101786,57,Other,North,Employed,234042,681,Personal,6535,11.76,180,Active,2018-06-26,2024-12-01,60.94,0.0,USD,0.004,Medium
1787,CUST101787,19,Male,North,Unemployed,44686,621,Auto,21374,5.0,180,Active,2021-05-24,2025-08-19,166.09,0.0,USD,0.0454,High
1788,CUST101788,32,Female,Central,Student,72411,698,Student,12032,4.96,180,Closed,2020-03-30,2025-04-23,100.88,0.0,USD,0.0157,Medium
1789,CUST101789,37,Male,South,Unemployed,220271,675,Auto,52042,3.73,360,Active,2019-12-16,2025-08-19,179.39,0.0,USD,0.0131,Medium
1790,CUST101790,43,Female,West,Student,51793,756,Credit Card,47922,17.92,60,Active,2025-02-01,2025-06-01,1219.83,41847.9,USD,0.2815,Low
1791,CUST101791,34,Other,West,Student,194761,755,Personal,8622,15.35,120,Active,2021-09-22,2021-12-19,131.75,3688.51,USD,0.0087,Low
1792,CUST101792,64,Male,North,Retired,68617,782,Personal,19973,7.95,12,Active,2020-09-27,2021-03-30,1783.95,4340.38,USD,0.3038,Low
1793,CUST101793,48,Female,North,Employed,76362,712,Student,99911,5.45,180,Active,2020-04-30,2025-07-02,618.37,29118.42,USD,0.1279,Medium
1794,CUST101794,28,Female,Central,Self-employed,175211,700,Mortgage,1690085,3.71,12,Active,2022-06-19,2022-08-24,155563.21,540591.08,USD,9.8409,Medium
1795,CUST101795,65,Female,North,Student,218682,784,Auto,63441,3.24,36,Closed,2020-03-26,2022-11-26,1321.17,0.0,USD,0.1016,Low
1796,CUST101796,46,Female,West,Student,332550,686,Auto,63250,3.51,60,Active,2021-03-18,2022-11-11,890.22,29873.58,USD,0.0415,Medium
1797,CUST101797,46,Male,North,Employed,249535,613,Student,50191,4.94,12,Active,2020-03-14,2020-10-30,4128.96,15828.24,USD,0.2066,High
1798,CUST101798,32,Male,South,Employed,95024,628,Auto,43060,3.98,12,Delinquent,2024-06-20,2024-06-27,3790.1,21063.03,USD,0.463,High
1799,CUST101799,80,Female,South,Employed,229100,733,Auto,54698,4.53,240,Active,2019-04-06,2022-05-31,325.95,0.0,USD,0.0182,Medium
1800,CUST101800,33,Female,North,Employed,220561,750,Credit Card,37417,16.37,360,Delinquent,2024-05-20,2025-08-19,381.98,0.0,USD,0.028,Low
1801,CUST101801,66,Other,North,Unemployed,107408,788,Mortgage,779442,3.87,360,Closed,2020-03-28,2023-03-14,3099.13,215340.54,USD,0.4092,Low
1802,CUST101802,48,Other,West,Retired,297890,725,Student,12186,7.39,12,Active,2018-03-15,2019-01-11,1141.54,563.32,USD,0.0426,Medium
1803,CUST101803,22,Female,North,Employed,345809,850,Auto,27264,4.89,360,Delinquent,2021-12-25,2025-08-19,129.16,0.0,USD,0.005,Low
1804,CUST101804,30,Other,North,Unemployed,102578,772,Student,50529,6.88,24,Active,2020-12-14,2022-07-28,1936.27,3078.12,USD,0.2643,Low
1805,CUST101805,33,Male,South,Retired,311875,701,Mortgage,779857,3.28,12,Active,2017-08-23,2017-12-25,54565.08,250669.14,USD,2.5452,Medium
1806,CUST101806,19,Male,South,Employed,63132,744,Personal,25023,17.37,24,Active,2020-02-08,2020-06-22,1116.63,15089.82,USD,0.236,Medium
1807,CUST101807,22,Male,East,Student,237607,628,Mortgage,1735608,3.34,36,Active,2020-03-09,2022-09-11,40645.33,0.0,USD,2.5623,High
1808,CUST101808,73,Other,West,Employed,272330,715,Personal,49165,12.51,60,Active,2017-11-25,2017-11-26,999.13,49165.0,USD,0.0488,Medium
1809,CUST101809,62,Other,South,Student,300446,655,Credit Card,11061,14.98,240,Active,2021-01-30,2021-10-31,144.99,8296.75,USD,0.0058,Medium
1810,CUST101810,24,Other,West,Employed,70150,649,Credit Card,29330,18.45,360,Active,2023-02-22,2023-04-19,428.8,0.0,USD,0.0775,High
1811,CUST101811,20,Male,Central,Self-employed,308205,735,Auto,39732,5.47,360,Active,2025-01-28,2025-02-23,181.55,39507.15,USD,0.0088,Medium
1812,CUST101812,48,Other,East,Retired,104685,710,Credit Card,42394,23.81,180,Active,2024-09-23,2024-12-11,755.27,15535.85,USD,0.0993,Medium
1813,CUST101813,46,Male,East,Retired,106441,679,Student,84352,7.48,24,Closed,2024-07-07,2024-10-08,3110.45,50196.65,USD,0.4278,Medium
1814,CUST101814,70,Male,Central,Student,103074,681,Mortgage,1184503,6.24,60,Active,2023-05-30,2023-06-21,18889.88,1092374.28,USD,2.6814,Medium
1815,CUST101815,68,Female,West,Self-employed,247668,739,Auto,43801,4.04,120,Active,2017-11-08,2021-09-11,463.83,8257.24,USD,0.0215,Medium
1816,CUST101816,49,Male,Central,Student,209741,696,Student,85579,5.11,12,Active,2024-12-31,2025-02-08,7816.65,70917.97,USD,0.4194,Medium
1817,CUST101817,35,Other,North,Unemployed,85725,649,Student,18255,7.13,12,Active,2022-01-01,2022-01-02,1486.69,11932.44,USD,0.2213,High
1818,CUST101818,32,Female,West,Self-employed,170986,765,Auto,26500,4.28,36,Active,2016-01-04,2016-08-02,795.71,15500.33,USD,0.0551,Low
1819,CUST101819,23,Other,East,Employed,72562,721,Auto,24251,6.3,24,Active,2024-01-27,2024-04-30,1108.11,9157.6,USD,0.1783,Medium
1820,CUST101820,34,Female,East,Student,319671,739,Personal,41030,12.33,120,Active,2020-08-31,2024-02-06,456.59,0.0,USD,0.0224,Medium
1821,CUST101821,71,Other,East,Retired,238762,696,Mortgage,840109,3.87,12,Delinquent,2024-06-29,2024-07-09,62371.68,697138.38,USD,3.5928,Medium
1822,CUST101822,47,Other,South,Student,190103,616,Credit Card,3486,21.14,12,Active,2020-06-26,2020-10-11,286.28,2186.68,USD,0.0205,High
1823,CUST101823,37,Female,South,Student,283841,692,Personal,21846,9.12,12,Active,2023-08-26,2023-09-17,1828.56,14199.28,USD,0.0808,Medium
1824,CUST101824,56,Male,North,Student,252193,644,Credit Card,13874,15.98,60,Active,2023-04-23,2025-07-20,315.32,1733.31,USD,0.016,High
1825,CUST101825,65,Other,Central,Self-employed,201801,636,Auto,53827,4.6,60,Active,2024-11-30,2025-08-19,743.84,2523.69,USD,0.0598,High
1826,CUST101826,48,Male,East,Unemployed,150312,782,Auto,16615,3.63,60,Active,2020-05-20,2020-08-31,314.76,10853.74,USD,0.0242,Low
1827,CUST101827,77,Female,North,Retired,302451,654,Student,46230,4.27,60,Active,2019-07-12,2019-08-01,913.9,44515.92,USD,0.034,Medium
1828,CUST101828,70,Male,East,Employed,34856,698,Personal,22251,12.41,360,Active,2016-03-30,2025-08-19,224.98,0.0,USD,0.0812,Medium
1829,CUST101829,27,Other,East,Unemployed,226186,678,Credit Card,11241,16.83,180,Active,2025-03-27,2025-08-08,142.17,7464.77,USD,0.0091,Medium
1830,CUST101830,78,Female,Central,Employed,327433,643,Personal,2397,10.19,60,Active,2023-10-25,2025-07-21,48.31,146.24,USD,0.0019,High
1831,CUST101831,22,Other,West,Employed,194683,839,Personal,24458,11.95,24,Active,2020-01-14,2020-05-11,885.47,9498.22,USD,0.0709,Low
1832,CUST101832,80,Female,West,Self-employed,29148,761,Student,40160,8.23,24,Closed,2023-03-02,2024-09-01,1752.92,1928.58,USD,0.7495,Low
1833,CUST101833,63,Female,South,Unemployed,88903,628,Personal,3722,9.47,12,Active,2019-03-01,2019-09-14,293.8,785.24,USD,0.044,High
1834,CUST101834,56,Female,West,Employed,180469,659,Student,11285,8.56,12,Active,2023-12-30,2024-10-28,704.16,0.0,USD,0.0655,Medium
1835,CUST101835,66,Female,North,Employed,133534,719,Credit Card,35370,18.51,24,Closed,2021-09-02,2022-04-02,1269.34,1653.67,USD,0.1595,Medium
1836,CUST101836,75,Female,North,Student,147440,706,Credit Card,32007,21.2,180,Delinquent,2016-08-18,2025-08-19,575.37,0.0,USD,0.0481,Medium
1837,CUST101837,20,Female,North,Retired,220178,671,Credit Card,36147,21.86,240,Active,2021-01-02,2023-12-11,476.22,6121.18,USD,0.0364,Medium
1838,CUST101838,49,Male,North,Retired,78856,674,Auto,70044,3.74,240,Active,2018-10-23,2018-12-21,376.04,68384.33,USD,0.0631,Medium
1839,CUST101839,19,Other,South,Employed,229894,705,Credit Card,25328,13.34,120,Closed,2019-07-11,2020-09-01,331.4,11530.26,USD,0.02,Medium
1840,CUST101840,34,Female,West,Unemployed,315855,615,Credit Card,34757,21.4,360,Closed,2019-10-26,2021-09-16,624.1,13025.39,USD,0.0236,High
1841,CUST101841,23,Female,East,Unemployed,246024,656,Mortgage,1156504,3.17,360,Active,2017-12-27,2024-07-24,3520.18,0.0,USD,0.243,Medium
1842,CUST101842,71,Female,West,Unemployed,132159,649,Student,131382,7.97,12,Active,2023-03-26,2023-04-07,9728.98,97101.33,USD,1.0376,High
1843,CUST101843,55,Male,West,Employed,214603,657,Auto,11653,5.98,36,Delinquent,2018-08-01,2018-08-18,383.31,10589.8,USD,0.0198,Medium
1844,CUST101844,38,Male,North,Unemployed,175077,709,Mortgage,1496300,4.97,60,Active,2022-01-03,2024-10-14,24282.66,0.0,USD,1.934,Medium
1845,CUST101845,48,Male,East,Student,71063,688,Personal,17300,12.31,12,Active,2015-12-12,2015-12-12,1256.96,17300.0,USD,0.26,Medium
1846,CUST101846,57,Male,North,Student,165741,719,Personal,18791,10.96,240,Active,2017-05-08,2024-04-17,173.83,0.0,USD,0.014,Medium
1847,CUST101847,56,Female,South,Self-employed,196592,714,Auto,26697,3.87,36,Active,2018-02-26,2018-04-06,667.8,12537.14,USD,0.048,Medium
1848,CUST101848,72,Male,South,Unemployed,61320,734,Mortgage,1832385,3.92,36,Active,2024-04-18,2025-08-19,57453.74,103293.12,USD,10.5742,Medium
1849,CUST101849,45,Male,Central,Employed,114210,666,Credit Card,37262,15.82,120,Active,2021-02-01,2021-06-18,578.77,0.0,USD,0.0651,Medium
1850,CUST101850,23,Female,South,Student,224948,767,Personal,20840,9.64,12,Active,2017-04-05,2017-05-26,1994.78,17182.64,USD,0.0976,Low
1851,CUST101851,52,Other,West,Self-employed,56960,651,Student,25135,5.5,12,Active,2018-03-06,2018-04-01,2231.36,22977.49,USD,0.4545,Medium
